position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Minister of Education,Moncer Rouissi,Q3320454,2001-01-23,2003-08-25,male,1940-09-09,2021-01-05,,Moncer Rouissi
Minister of Education,Mohamed Raouf Najar,Q16027809,2003-08-25,2005-08-17,male,1947,,,
Minister of Education,Sadok Korbi,Q19956346,2005-08-17,2008-08-29,male,1956-03-19,,,
Minister of Education,Hatem Ben Salem,Q3128291,2008-08-29,2011-01-17,male,1956-02-08,,Hatem ben salem.JPG,Hatem Ben Salem
Minister of Education,Taïeb Baccouche,Q2388455,2011-01-17,2011-12-24,male,1944-04-13,,Taieb Baccouch.jpg,Taïeb Baccouche
Minister of Education,Abdellatif Abid,Q2821146,2011-12-24,2013-03-13,male,1947-10-01,,,Abdellatif Abid
Minister of Education,Salem Labiadh,Q11775942,2013-03-13,2014-01-29,male,1964-03-14,,Salem Labiedh.jpg,
Minister of Education,Fathi Jarray,Q16855223,2014-01-29,2015-02-06,male,1963-08-15,,,
Minister of Education,Neji Jalloul,Q19956225,2015-02-06,2017-04-30,male,1957-10-17,,NejiPro.jpg,Néji Jalloul
Minister of Education,Slim Khalbous,Q28654181,2017-04-30,2017-09-06,male,1971,,,Slim Khalbous
Minister of Education,Hatem Ben Salem,Q3128291,2017-09-06,2020-02-27,male,1956-02-08,,Hatem ben salem.JPG,Hatem Ben Salem
Minister of Education,Mohamed Hamdi,Q12239668,2020-02-27,2020-09-02,male,1971-01-26,,Mohamed Hamdi TN.JPG,
Minister of Education,Fethi Sellaouti,Q98828599,2020-09-02,,male,1960,,,
Minister of Finance,Taoufik Baccar,Q3515404,1999-04-22,2004-01-14,male,1950-07-04,,,Taoufik Baccar
Minister of Finance,Mounir Jaidane,Q16321385,2004-01-14,2004-03-24,male,,,,Mounir Jaidane
Minister of Finance,Mohamed Rachid Kechiche,Q99528084,2004-03-24,2010-01-14,male,,,,
Minister of Finance,Mohamed Ridha Chalghoum,Q3431740,2010-01-14,2011-01-27,male,1962,,,Mohamed Ridha Chalghoum
Minister of Finance,Jalloul Ayed,Q16267906,2011-01-27,2011-12-24,male,1951-02-06,,Jalloul Ayed at the 37th G8 Summit in Deauville 034.jpg,
Minister of Finance,Houcine Dimassi,Q3141381,2011-12-24,2012-07-27,male,1948-11-18,,,Houcine Dimassi
Minister of Finance,Slim Besbes,Q3486675,2012-07-27,2012-12-19,male,1963-05-07,,SlimBesbesSep2014.JPG,
Minister of Finance,Elyes Fakhfakh,Q3051875,2012-12-19,2014-01-29,male,1972,,Mr. Elyes Fakhfakh.jpg,Elyes Fakhfakh
Minister of Finance,Hakim Ben Hammouda,Q3125835,2014-01-29,2015-02-06,male,1961-08-07,,PortraitHakimBenHamouda.jpg,Hakim Ben Hammouda
Minister of Finance,Slim Chaker,Q3486677,2015-02-06,2016-08-27,male,1961-08-24,2017-10-08,SlimChakerANCNovembre2011.jpg,Slim Chaker
Minister of Finance,Lamia Zribi,Q28869633,2016-08-27,2017-04-30,female,1961-07-29,,,Lamia Zribi
Minister of Finance,Fadhel Abdelkefi,Q27665914,2017-04-30,2017-09-12,male,1970,,,Fadhel Abdelkefi
Minister of Finance,Mohamed Ridha Chalghoum,Q3431740,2017-09-12,2020-02-27,male,1962,,,Mohamed Ridha Chalghoum
Minister of Finance,Nizar Yaiche,Q90570383,2020-02-27,2020-09-02,male,1974,,,
Minister of Finance,Ali Kooli,Q98828362,2020-09-02,2021-08-02,male,1964-08-20,,,
Minister of Foreign Affairs,Habib Ben Yahia,Q3125299,1999-11-11,2004-11-10,male,1938-07-30,,Habib Ben Yahia1.jpg,Habib Ben Yahia
Minister of Foreign Affairs,Abdelbaki Hermassi,Q2821010,2004-11-10,2005-08-17,male,1937-12-26,2021-10-23,,Abdelbaki Hermassi
Minister of Foreign Affairs,Abdelwahab Abdallah,Q308017,2005-08-17,2010-01-14,male,1940-02-14,,Abdelwahab Abdallah.jpg,Abdelwahab Abdallah
Minister of Foreign Affairs,Kamel Morjane,Q1043040,2010-01-14,2011-01-27,male,1948-05-09,,Kamel Morjane 080512-N-2855B-016.jpg,Kamel Morjane
Minister of Foreign Affairs,Ahmed Ounaies,Q401426,2011-01-27,2011-02-21,male,1936-01-25,,Ahmed Ounaies.JPG,Ahmed Ounaies
Minister of Foreign Affairs,Mouldi Kefi,Q980071,2011-02-21,2011-12-23,male,1946-02-10,,Mouldi Kefi.jpg,Mouldi Kefi
Minister of Foreign Affairs,Rafik Abdessalem,Q3417420,2011-12-23,2013-03-14,male,1968,,Rafik Abdessalem.jpg,Rafik Abdessalem
Minister of Foreign Affairs,Othman Jerandi,Q12270270,2013-03-14,2014-01-28,male,,,Othman Jerandi.jpg,Othman Jerandi
Minister of Foreign Affairs,Mongi Hamdi,Q15829893,2014-01-28,2015-02-05,male,1959-04-23,,MongiHamdi.jpg,Mongi Hamdi
Minister of Foreign Affairs,Taïeb Baccouche,Q2388455,2015-02-05,2016-01-06,male,1944-04-13,,Taieb Baccouch.jpg,Taïeb Baccouche
Minister of Foreign Affairs,Khemaies Jhinaoui,Q3196140,2016-01-06,2019-10-29,male,1954-04-05,,Khemaies Jhinaoui.jpg,Khemaies Jhinaoui
Minister of Foreign Affairs,Sabri Bachtobji,Q30729046,2019-10-29,2020-02-27,male,1963-10-03,,,
Minister of Foreign Affairs,Noureddine Erray,Q91626084,2020-02-27,2020-07-24,male,1970-03-03,,Noureddine Erray - 2020 (cropped).jpg,Noureddine Erray
Minister of Foreign Affairs,Selma Ennaifer,Q92353813,2020-07-24,2020-09-02,female,1977,,,
Minister of Foreign Affairs,Othman Jerandi,Q12270270,2020-09-02,,male,,,Othman Jerandi.jpg,Othman Jerandi
Minister of Heath,Hédi M'henni,Q2912277,1992-07-31,2001-01-23,male,1942-12-24,,Hedi Mhenni.jpg,
Minister of Heath,Abdelkarim Zbidi,Q2821127,2001-01-23,2001-10-08,male,1950-06-25,,"Abdelkrim Zbidi July 29, 2012.jpg",Abdelkarim Zbidi
Minister of Heath,Habib M'barek,Q3125307,2001-10-08,2004-11-10,male,1951-08-07,,,
Minister of Heath,Mohamed Ridha Kechrid,Q99541044,2004-11-10,2007-09-03,male,,,,
Minister of Heath,Mondher Zenaidi,Q3320544,2007-09-03,2011-01-17,male,1950-10-24,,Mondher Zenaidi.JPG,Mondher Zenaidi
Minister of Heath,Mustapha Ben Jafar,Q1890995,2011-01-17,2011-01-27,male,1940-12-08,,BenJaafar.jpg,Mustapha Ben Jafar
Minister of Heath,Habiba Zehi Ben Romdhane,Q3125336,2011-01-27,2011-07-01,female,1950-03-19,,Habiba Zéhi Ben Romdhane 1.jpg,Habiba Zehi Ben Romdhane
Minister of Heath,Slaheddine Sellami,Q3486512,2011-07-01,2011-12-24,male,1950,,,
Minister of Heath,Abdellatif Mekki,Q2821154,2011-12-24,2014-01-29,male,1962-08-27,,Abdellatif Mekki.jpg,Abdellatif Mekki
Minister of Heath,Mohamed Salah Ben Ammar,Q16120212,2014-01-29,2015-02-06,male,1955-08-30,,Mohamed Salah Ben Ammar.JPG,
Minister of Heath,Saïd Aïdi,Q3474776,2015-02-06,2016-08-27,male,1961-05-08,,Said Aidi 2.jpg,
Minister of Heath,Samira Merai,Q3470859,2016-08-27,2017-09-12,female,1963-01-10,,PortraitSamiraMeraiNov2011 01.jpg,Samira Merai
Minister of Heath,Slim Chaker,Q3486677,2017-09-12,2017-10-08,male,1961-08-24,2017-10-08,SlimChakerANCNovembre2011.jpg,Slim Chaker
Minister of Heath,Mohamed Trabelsi,Q28105062,2017-11-07,2017-11-18,male,1954,,,
Minister of Heath,Imed Hammami,Q27666209,2017-11-18,2018-11-14,male,1964-04-19,,ImedHammami2014.jpg,
Minister of Heath,Abderraouf Cherif,Q29577522,2018-11-14,2019-03-10,male,1952-08-21,,,
Minister of Heath,Sonia Ben Cheikh,Q42311056,2019-03-10,2020-02-27,female,1968-05-25,,"Sonia Ben Cheikh, Carthage Plus - Mar 27, 2019.jpg",
Minister of Heath,Abdellatif Mekki,Q2821154,2020-02-27,2020-07-15,male,1962-08-27,,Abdellatif Mekki.jpg,Abdellatif Mekki
Minister of Heath,Habib Kchaou,Q91645255,2020-07-15,2020-09-02,male,1956,,,
Minister of Heath,Faouzi Mehdi,Q99539200,2020-09-02,2021-07-20,male,1960-12-06,,,
Minister of Higher Education,Ahmed Brahim,Q2827529,2011-01-17,2011-03-07,male,1946-06-14,2016-04-14,AhmedBrahim.JPG,Ahmed Brahim (Tunisian politician)
Minister of Higher Education,Slim Khalbous,Q28654181,2016,2019,male,1971,,,Slim Khalbous
Minister of Higher Education,Slim Choura,Q92316785,2020-02-27,2020-07-15,male,1961-07-27,,,
Minister of Industry,Moncef Ben Abdallah,Q19060286,1997-10-11,2003-08-25,male,1946-10-21,,,
Minister of Industry,Fethi Merdassi,Q19060320,2003-08-25,2004-11-10,male,1945-12-11,,,
Minister of Industry,Afif Chelbi,Q2826117,2004-11-10,2011-02-28,male,1953-03-14,,Afif chelbi.JPG,Afif Chelbi
Minister of Industry,Abdelaziz Rassâa,Q2820999,2011-02-28,2011-12-24,male,1957-10-22,,Abdelaziz Rassâa-1.jpg,
Minister of Industry,Mohamed Lamine Chakhari,Q3318652,2011-12-24,2013-03-13,male,1957-05-17,,Mohamed Lamine Chakhari.png,Mohamed Lamine Chakhari
Minister of Industry,Mehdi Jomaa,Q15304780,2013-03-13,2014-01-29,male,1962-04-21,,Mehdi Jomaa 2013-06-18.jpg,Mehdi Jomaa
Minister of Industry,Kamel Ben Naceur,Q16123702,2014-01-29,2015-02-06,male,1956-01-22,,PortraitKamelBenNaceurNov2014.jpg,
Minister of Industry,Zakaria Hamad,Q19956120,2015-02-06,2016-08-27,male,1962-08-12,,Zakaria Hamad 06.JPG,
Minister of Industry,Zied Ladhari,Q19544932,2016-08-27,2017-09-12,male,1975-03-30,,Zied Adhari.jpg,
Minister of Industry,Imed Hammami,Q27666209,2017-09-12,2017-11-18,male,1964-04-19,,ImedHammami2014.jpg,
Minister of Industry,Slim Feriani,Q43304124,2017-11-18,2020-02-27,male,1965-08-01,,,
Minister of Industry,Salah Ben Youssef,Q90946576,2020-02-27,2020-09-02,male,1962,,,
Minister of Industry,Salwa Sghayer,Q99542892,2020-09-02,2021-02-15,female,1960-09-25,,,
Minister of Interior,Abdallah Kallel,Q2820931,1999-11-17,2001-01-23,male,1943-12-07,,,Abdallah Kallel
Minister of Interior,Abdallah Kaabi,Q16180628,2001-01-23,2002-04-27,male,1951-09-26,,,
Minister of Interior,Hédi M'henni,Q2912277,2002-04-27,2004-11-11,male,1942-12-24,,Hedi Mhenni.jpg,
Minister of Interior,Rafiq Belhaj Kacem,Q3417419,2004-11-11,2011-01-12,male,1949-04-06,,,Rafiq Belhaj Kacem
Minister of Interior,Ahmed Friaa,Q2827554,2011-01-12,2011-01-27,male,1949-02-17,,Ahmed friaa.JPG,Ahmed Friaa
Minister of Interior,Farhat Rajhi,Q3066858,2011-01-27,2011-03-28,male,1952-12-29,,Farhat Rajhi Shadow.svg,Farhat Rajhi
Minister of Interior,Habib Essid,Q3125311,2011-03-28,2011-12-24,male,1949-06-01,,HabibEssid.jpg,Habib Essid
Minister of Interior,Ali Laarayedh,Q281184,2011-12-24,2013-03-13,male,1955-08-15,,AliLarayedhpicture.jpg,Ali Laarayedh
Minister of Interior,Lotfi Ben Jeddou,Q7480522,2013-03-13,2015-02-06,male,1964-07-31,,Lotfi Ben Jeddou.jpg,Lotfi Ben Jeddou
Minister of Interior,Mohamed Najem Gharsalli,Q18880483,2015-02-06,2016-01-12,male,1962-12-30,,"Mohamed Najem Gharsalli, Nawaat Tunisie.jpg",
Minister of Interior,Hédi Majdoub,Q21996842,2016-01-12,2017-09-06,male,1969-12-01,,Hedi-Majdoub.jpg,Hédi Majdoub
Minister of Interior,Lotfi Brahem,Q50099224,2017-09-06,2018-06-06,male,1962-11-05,,"Lotfi Brahem et Marco Minniti, 13 février 2018 (cropped).jpg",
Minister of Interior,Ghazi Jeribi,Q16639035,2018-06-06,2018-07-30,male,1955-12-05,,PortraitGhazi.Jeribi Nov2014jpg.jpg,Ghazi Jeribi
Minister of Interior,Hichem Fourati,Q56309568,2018-07-30,2020-02-27,male,1967-06-09,,Hichem-Fourati.jpg,
Minister of Interior,Hichem Mechichi,Q88485687,2020-02-27,2020-09-02,male,1974-01,,Hichem Mechichi.jpg,Hichem Mechichi
Minister of Interior,Taoufik Charfeddine,Q98828355,2020-09-02,2021-01-05,male,1968-11-24,,Taoufik Charfeddine.jpg,Taoufik Charfeddine
Minister of Interior,Hichem Mechichi,Q88485687,2021-01-05,2021-07-25,male,1974-01,,Hichem Mechichi.jpg,Hichem Mechichi
Minister of Interior,Khaled Yahyaoui,Q108750786,2021-07-26,2021-07-29,male,,,,
Minister of Interior,Ridha Gharsalloui,Q107707866,2021-07-29,2021-10-11,male,,,,
Minister of Justice,Bechir Tekkari,Q2929705,1999-11-17,2010-01-15,male,1952-02-22,,,Bechir Tekkari
Minister of Justice,Lazhar Bououni,Q3220052,2010-01-15,2011-01-17,male,1948-04-02,2017-10-14,,Lazhar Bououni
Minister of Justice,Lazhar Karoui Chebbi,Q517946,2011-01-17,2011-12-24,male,1927-10-07,,,Lazhar Karoui Chebbi
Minister of Justice,Noureddine Bhiri,Q668526,2011-12-24,2013-03-13,male,1958-07-10,,Noureddine Bhiri.jpg,Noureddine Bhiri
Minister of Justice,Nadhir Ben Ammou,Q12352837,2013-03-13,2014-01-29,male,1959,,Nadhir Ben ammou.jpg,
Minister of Justice,Hafedh Ben Salah,Q16027763,2014-01-29,2015-02-06,male,1950-01-28,,,Hafedh Ben Sala
Minister of Justice,Mohamed Salah Ben Aissa,Q3318781,2015-02-06,2015-10-20,male,1948-11-01,,,
Minister of Justice,Farhat Horchani,Q19248970,2015-10-20,2016-01-12,male,1953-01-20,,PortraitFarhatHorchaniARP29Nov2015.jpg,Farhat Horchani
Minister of Justice,Omar Mansour,Q24690887,2016-01-12,2016-08-27,male,1958-01-27,,Amormansour.jpg,
Minister of Justice,Ghazi Jeribi,Q16639035,2016-08-27,2018-11-14,male,1955-12-05,,PortraitGhazi.Jeribi Nov2014jpg.jpg,Ghazi Jeribi
Minister of Justice,Mohamed Karim El Jamoussi,Q18398343,2018-11-14,2020-02-27,male,1966-01-28,,,
Minister of Justice,Thouraya Jeribi Khemiri,Q85822499,2020-02-27,2020-09-02,female,1960-08-21,,,
Minister of Justice,Mohamed Bousseta,Q99574115,2020-09-02,2021-02-15,male,,,,
Minister of Local Affairs,Youssef Chahed,Q25391268,2016-01-12,2016-08-27,male,1975-09-18,,Youssef Chahed.jpg,Youssef Chahed
Minister of Local Affairs,Riadh Mouakher,Q28653580,2016-08-27,2018-11-14,male,1963-07-31,,,
Minister of Local Affairs,Mokhtar Hammami,Q61588042,2018-11-14,,male,,,,
Minister of Religious Affairs,Kamel Omrane,Q3192376,2010-12-29,2011-01-17,male,1951-01-18,2018-05-14,"Kamel Omrane, Sep 16, 2017.jpg",Kamel Omrane
Minister of Tourism,René Trabelsi,Q20417790,2018-11-14,2020-02-27,male,1962-12-14,,,René Trabelsi
Mayor of Tunis,Mohamed Ali Bouleymane,Q97961043,1990,2000,male,1942-05-10,2021-10-04,,Mohamed Ali Bouleymane
Mayor of Tunis,Abbès Mohsen,Q2820846,2000,2010,male,1945-10-25,,Abbes mohsen.JPG,Abbès Mohsen
Mayor of Tunis,Mohamed Beji Ben Mami,Q3318465,2010-01-11,2011-04-08,male,1950-01-27,,,
Mayor of Tunis,Seifallah Lasram,Q91447255,2011-04-08,2018-07-03,male,1948,,Seifallah Lasram-IMG 5701.jpg,
Mayor of Tunis,Souad Abderrahim,Q3491422,2018-07-03,,female,1964-12-16,,SouadAbderrahimANC2011.jpg,Souad Abderrahim
